STATE,ST_CASE,VE_TOTAL,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,MILEPT,LATITUDE,LONGITUD
Georgia,130115,3,3,121,280,6,2,2015,36,33.815025,-84.35301111
Georgia,130116,1,1,121,4882,6,2,2015,215,33.90701944,-84.43107778
Georgia,130117,2,3,149,0,6,2,2015,100,33.31272222,-85.10075278
Georgia,130118,2,1,135,3990,7,2,2015,18,33.92559444,-84.18579722
Georgia,130119,1,1,185,5680,7,2,2015,9,30.89764167,-83.28488056
Georgia,130120,1,1,245,310,7,2,2015,74,33.36295833,-81.99697778
Georgia,130121,1,1,285,3050,7,2,2015,3,33.028775,-85.00796111
Georgia,130122,2,3,285,3050,7,2,2015,120,33.03211667,-85.02883889
Georgia,130123,1,1,21,3390,8,2,2015,43,32.84151944,-83.55587222
Georgia,130124,1,1,103,0,8,2,2015,79,32.26691667,-81.282175
Georgia,130125,1,1,141,0,8,2,2015,70,33.22423611,-83.05677222
Georgia,130126,1,1,157,1300,8,2,2015,8,34.22074722,-83.46670278
Georgia,130127,2,5,257,0,8,2,2015,125,34.53826944,-83.35104722
Georgia,130128,1,1,19,0,9,2,2015,37,31.18659444,-83.19280278
Georgia,130129,1,1,73,0,9,2,2015,137,33.53370278,-82.31485278
Georgia,130130,2,3,73,0,9,2,2015,80,33.50238056,-82.36608333
Georgia,130131,1,1,77,0,10,2,2015,2,33.40076389,-84.87974444
Georgia,130132,1,3,89,0,9,2,2015,54,33.72606111,-84.16715278
Georgia,130133,1,2,135,3990,9,2,2015,3,33.95271944,-84.20078056
Georgia,130134,1,1,137,0,10,2,2015,113,34.62055556,-83.57616667
Georgia,130135,1,2,117,0,11,2,2015,39,34.28899722,-84.16970278
Georgia,130136,1,1,171,400,11,2,2015,0,33.04118056,-84.15351111
Georgia,130137,2,2,255,0,11,2,2015,94,33.32083333,-84.28918333
Georgia,130138,1,1,31,0,12,2,2015,31,32.59696111,-81.90483056
Georgia,130139,2,3,45,0,12,2,2015,30,33.46768889,-85.11826111
Georgia,130140,1,2,313,0,12,2,2015,6,34.91308889,-84.84863056
Georgia,130141,2,3,117,0,13,2,2015,30,34.33133333,-84.12100556
Georgia,130142,1,1,127,4860,13,2,2015,24,31.136675,-81.39479722
Georgia,130143,1,2,223,0,13,2,2015,0,33.864425,-84.97809444
Georgia,130144,1,1,231,0,13,2,2015,29,33.02360833,-84.36546389
Georgia,130145,2,3,305,0,13,2,2015,23,31.52237778,-82.12675
Georgia,130146,2,6,35,0,14,2,2015,3,33.20805278,-84.06130278
Georgia,130147,1,1,321,5340,14,2,2015,166,31.51996389,-83.82504444
Georgia,130148,1,6,51,4910,15,2,2015,5,32.0896,-81.12311944
Georgia,130149,1,2,139,2285,15,2,2015,77,34.28356667,-83.80047222
Georgia,130150,1,2,241,3810,15,2,2015,99999,34.91265278,-83.38704444
Georgia,130151,1,1,35,0,16,2,2015,60,33.279925,-83.9219
Georgia,130152,2,6,87,370,16,2,2015,72,30.93387778,-84.64863889
Georgia,130153,3,3,113,0,16,2,2015,68,33.44782778,-84.51842778
Georgia,130154,1,2,313,0,16,2,2015,9,34.76878889,-84.90104722
Georgia,130155,1,1,319,2870,16,2,2015,133,32.81330278,-83.17046111
Georgia,130156,2,3,69,1760,17,2,2015,56,31.46622778,-82.88169167
Georgia,130157,1,2,39,6010,17,2,2015,130,30.93586111,-81.68655
Georgia,130158,1,3,77,3950,18,2,2015,173,33.40373889,-84.71522778
Georgia,130159,2,3,77,3950,20,2,2015,61,33.40616944,-84.91761944
Georgia,130160,2,2,287,0,20,2,2015,152,31.78503056,-83.68953333
Georgia,130161,1,1,171,0,21,2,2015,0,33.18768889,-84.05560833
Georgia,130162,1,1,179,0,21,2,2015,90,31.77588611,-81.37929444
Georgia,130163,1,2,283,0,21,2,2015,0,32.36353611,-82.41089722
Georgia,130164,1,2,3,0,22,2,2015,4,31.33855278,-82.90775278
Georgia,130165,2,2,21,3390,22,2,2015,46,32.82234722,-83.73003333
Georgia,130166,1,1,89,0,22,2,2015,11,33.64325556,-84.22775833
Georgia,130167,1,1,121,1250,22,2,2015,16,33.63314167,-84.532475
Georgia,130168,1,1,121,4790,22,2,2015,81,34.022325,-84.32649722
Georgia,130169,2,2,129,860,22,2,2015,126,34.451475,-84.88021111
Georgia,130170,2,2,135,3158,22,2,2015,6,33.88793056,-84.17028889
Georgia,130171,1,1,145,0,22,2,2015,3,32.77742222,-84.90286667
Georgia,130172,4,12,151,0,22,2,2015,132,33.57676389,-84.34126389
Georgia,130173,1,1,221,0,22,2,2015,41,33.95026667,-83.05949444
Georgia,130174,2,2,97,1770,23,2,2015,28,33.60512778,-84.82673333
Georgia,130175,2,5,35,0,24,2,2015,34,33.24656111,-84.08507222
Georgia,130176,1,2,223,2740,24,2,2015,8,33.83944167,-84.8084
Georgia,130177,2,3,185,0,25,2,2015,41,30.75428333,-83.30649167
Georgia,130178,1,1,279,5700,25,2,2015,128,32.19049722,-82.23988333
Georgia,130179,1,1,23,0,26,2,2015,22,32.39913056,-83.30527778
Georgia,130180,2,3,135,3230,26,2,2015,119,33.854425,-83.93343611
Georgia,130181,3,3,215,1280,26,2,2015,42,32.41666944,-84.94380556
Georgia,130182,2,2,45,5935,27,2,2015,232,33.519925,-84.95048056
Georgia,130183,1,3,51,4450,27,2,2015,60,32.11045556,-81.23301667
Georgia,130184,1,1,121,280,27,2,2015,196,33.68694444,-84.40156944
Georgia,130185,2,3,31,5204,28,2,2015,39,32.30843056,-81.49259722
Georgia,130186,2,3,57,0,28,2,2015,177,34.30071111,-84.423475
Georgia,130187,2,2,67,0,28,2,2015,269,33.94740278,-84.42183056
Georgia,130188,1,1,255,2510,28,2,2015,56,33.27454722,-84.29096111
Georgia,130189,1,3,285,5890,28,2,2015,10,32.88625278,-85.16869722
Georgia,130190,2,2,89,0,18,2,2015,5,33.70144167,-84.25204167
Georgia,130191,1,1,67,3440,1,3,2015,1,33.90297222,-84.486825
Georgia,130192,2,6,121,280,1,3,2015,23,33.72135833,-84.34946111
Georgia,130193,2,2,97,0,1,3,2015,99999,33.67856389,-84.66328611
Georgia,130194,2,8,107,0,1,3,2015,37,32.40096111,-82.30748889
Georgia,130195,1,1,175,0,1,3,2015,3,32.55571111,-82.81693889
Georgia,130196,4,8,63,0,2,3,2015,27,33.60344167,-84.43266944
Georgia,130197,1,1,63,0,2,3,2015,117,33.58745278,-84.37803056
Georgia,130198,2,2,139,2285,2,3,2015,77,34.28348889,-83.80041111
Georgia,130199,5,10,179,0,2,3,2015,73,31.74271667,-81.38558889
Georgia,130200,1,1,279,3340,2,3,2015,187,32.19640278,-82.32051944
Georgia,130201,2,2,121,0,3,3,2015,22,33.54342222,-84.56441389
Georgia,130202,2,2,141,0,3,3,2015,95,33.28676389,-82.97511111
Georgia,130203,2,2,29,0,4,3,2015,43,32.19053056,-81.47233611
Georgia,130204,1,1,153,0,4,3,2015,176,32.48611944,-83.78805
Georgia,130205,2,4,187,0,4,3,2015,26,34.50098333,-83.93686111
Georgia,130206,1,1,219,0,4,3,2015,79,33.80763056,-83.42838889
Georgia,130207,1,1,121,0,5,3,2015,272,33.75070278,-84.55060278
Georgia,130208,1,2,131,0,5,3,2015,144,30.84631389,-84.23651111
Georgia,130209,2,2,71,3800,6,3,2015,81,31.15349167,-83.78923889
Georgia,130210,2,6,79,0,6,3,2015,46,32.66670278,-83.87118611
Georgia,130211,1,1,119,0,6,3,2015,29,34.35471389,-83.16328333
Georgia,130212,1,2,121,280,6,3,2015,44,33.70399722,-84.40802778
Georgia,130213,2,2,51,4450,7,3,2015,8,32.04951944,-81.265
Georgia,130214,2,4,121,280,7,3,2015,30,33.732975,-84.34933889
Georgia,130215,1,1,121,280,7,3,2015,1,33.74436944,-84.3933
Georgia,130216,2,2,153,5790,7,3,2015,23,32.59367778,-83.613625
Georgia,130217,1,1,185,0,7,3,2015,173,30.83568333,-83.32686111
Georgia,130218,1,1,21,3390,8,3,2015,124,32.83781111,-83.62126111
Georgia,130219,1,1,21,3390,8,3,2015,99999,32.88708889,-83.68495833
Georgia,130220,1,1,71,0,8,3,2015,8,31.31418333,-83.64238056
Georgia,130221,2,2,187,0,8,3,2015,48,34.52133611,-84.05228333
Georgia,130222,1,1,299,0,8,3,2015,7,31.27488889,-82.39481111
Georgia,130223,1,1,57,920,9,3,2015,0,34.27299722,-84.50388889
Georgia,130224,1,1,133,0,9,3,2015,261,33.70911667,-83.29133889
Georgia,130225,1,1,135,0,9,3,2015,25,33.91838611,-84.19658611
Georgia,130226,2,3,207,0,9,3,2015,7,33.071,-83.99425
Georgia,130227,1,2,59,270,10,3,2015,0,34.01400278,-83.42635278
Georgia,130228,1,1,97,0,10,3,2015,44,33.71150556,-84.66316944
Georgia,130229,1,1,217,1380,10,3,2015,4,33.56591944,-83.91467222
Georgia,130230,1,1,243,0,10,3,2015,30,31.6615,-84.82848889
Georgia,130231,1,1,7,0,11,3,2015,13,31.34336389,-84.35503056
Georgia,130232,1,1,29,0,11,3,2015,22,32.22978333,-81.447075
Georgia,130233,1,2,277,0,11,3,2015,4,31.45952222,-83.47878889
Georgia,130234,1,1,55,0,12,3,2015,75,34.38353056,-85.36263056
Georgia,130235,1,1,67,0,12,3,2015,35,33.90568889,-84.46429167
Georgia,130236,2,2,135,0,12,3,2015,1,34.08703056,-83.99875556
Georgia,130237,2,7,121,0,13,3,2015,24,33.73336111,-84.529725
Georgia,130238,1,1,299,0,13,3,2015,189,31.20981111,-82.4142
Georgia,130239,1,1,51,4910,14,3,2015,166,31.98156111,-81.1486
Georgia,130240,1,1,117,0,14,3,2015,4,34.24543611,-84.11594722
Georgia,130241,1,2,131,0,14,3,2015,127,31.07881111,-84.2613
Georgia,130242,2,8,289,0,14,3,2015,0,32.59100278,-83.37458889
Georgia,130243,1,1,51,4910,15,3,2015,6,31.98210556,-81.28718333
Georgia,130244,1,1,63,0,15,3,2015,54,33.50184444,-84.349575
Georgia,130245,1,1,225,0,15,3,2015,25,32.65453056,-83.804075
Georgia,130246,1,1,245,310,15,3,2015,135,33.42539722,-82.018225
Georgia,130247,1,2,311,1190,15,3,2015,0,34.56834722,-83.83576667
Georgia,130248,2,2,135,1470,16,3,2015,131,33.97345278,-83.88674167
Georgia,130249,4,4,135,3100,16,3,2015,143,33.98532778,-83.98470833
Georgia,130250,2,3,135,2470,16,3,2015,13,33.87098611,-83.97948056
Georgia,130251,6,7,143,0,16,3,2015,16,33.80719167,-85.11696389
Georgia,130252,3,4,9,3620,17,3,2015,117,33.08247778,-83.22075556
Georgia,130253,4,10,63,0,17,3,2015,84,33.618325,-84.39846667
Georgia,130254,2,2,105,1950,17,3,2015,69,34.04670278,-82.809625
Georgia,130255,2,3,217,1380,17,3,2015,3,33.62559167,-83.94089722
Georgia,130256,1,1,85,1590,17,3,2015,52,34.56005556,-84.299475
Georgia,130257,2,2,45,970,18,3,2015,174,33.57314167,-85.04368889
Georgia,130258,1,1,73,0,18,3,2015,60,33.40709444,-82.22914722
Georgia,130259,1,1,73,0,18,3,2015,96,33.57921667,-82.31800556
Georgia,130260,2,2,95,90,18,3,2015,33,31.58790278,-84.18604444
Georgia,130261,1,1,121,280,18,3,2015,0,33.71461111,-84.43765278
Georgia,130262,2,3,195,0,18,3,2015,14,34.06636389,-83.31576389
Georgia,130263,1,1,5,110,19,3,2015,11,31.55846389,-82.44141944
Georgia,130264,2,2,21,3390,19,3,2015,99999,32.78048333,-83.66124167
Georgia,130265,1,1,261,170,19,3,2015,123,32.08518611,-84.23983056
Georgia,130266,1,1,57,920,20,3,2015,50,34.08876389,-84.58639722
Georgia,130267,2,2,121,280,20,3,2015,98,33.785175,-84.49461111
Georgia,130268,1,1,77,0,21,3,2015,68,33.27596944,-84.62569444
Georgia,130269,2,3,121,280,21,3,2015,17,33.69836389,-84.358825
Georgia,130270,3,5,223,2740,21,3,2015,136,33.901775,-84.77136944
Georgia,130271,1,3,67,3440,22,3,2015,4,33.93010556,-84.49614167
Georgia,130272,1,3,89,0,22,3,2015,31,33.74493333,-84.21923333
Georgia,130273,1,1,97,1770,22,3,2015,81,33.74716667,-84.69884167
Georgia,130274,2,4,107,0,22,3,2015,151,32.64061944,-82.31436667
Georgia,130275,2,6,267,0,22,3,2015,44,32.01235556,-81.94087222
Georgia,130276,1,1,21,3390,23,3,2015,0,32.86102222,-83.58294167
Georgia,130277,1,1,121,280,23,3,2015,98,33.7652,-84.49393889
Georgia,130278,1,1,127,760,23,3,2015,1,31.16836944,-81.49273333
Georgia,130279,1,2,307,0,23,3,2015,59,31.95401944,-84.58464444
Georgia,130280,1,3,135,3100,24,3,2015,24,33.96125,-84.06546111
Georgia,130281,1,4,195,1540,25,3,2015,63,34.19268056,-83.1561
Georgia,130282,1,1,27,0,26,3,2015,11,30.79286111,-83.6977
Georgia,130283,2,2,189,0,26,3,2015,45,33.40228889,-82.47816667
Georgia,130284,1,2,51,4910,27,3,2015,190,32.0015,-81.12591667
Georgia,130285,2,1,277,9997,27,3,2015,7,31.35751111,-83.49826944
Georgia,130286,2,3,51,4910,29,3,2015,3,32.06335,-81.10148333
Georgia,130287,1,2,75,0,29,3,2015,11,31.15903333,-83.50654722
Georgia,130288,1,1,89,1610,30,3,2015,14,33.81205,-84.20226111
Georgia,130289,2,2,135,3158,30,3,2015,26,33.86246944,-84.0586
Georgia,130290,1,1,195,0,30,3,2015,6,34.03210556,-83.31546667
Georgia,130291,1,1,31,0,31,3,2015,119,32.41091389,-81.80551389
Georgia,130292,2,6,67,3440,31,3,2015,19,33.89509444,-84.58348333
Georgia,130293,2,2,121,4790,31,3,2015,226,34.06091389,-84.32453056
Georgia,130294,1,2,309,0,31,3,2015,68,31.97561111,-82.56043056
Georgia,130295,2,2,121,5640,6,1,2015,124,33.61929444,-84.53273333
Georgia,130296,2,3,21,3390,8,1,2015,13,32.84922222,-83.62863056
Georgia,130297,1,3,89,0,22,1,2015,3,33.70934167,-84.17371389
Georgia,130298,2,2,139,0,6,2,2015,99999,34.39513889,-83.69111944
Georgia,130299,1,1,89,0,12,2,2015,11,33.7028,-84.1157
Georgia,130300,1,1,157,0,20,2,2015,35,34.12172778,-83.51176944
Georgia,130301,2,3,121,0,16,3,2015,114,33.63795,-84.63522222
Georgia,130302,1,1,89,0,1,4,2015,57,33.84082222,-84.263125
Georgia,130303,2,3,115,4760,16,3,2015,158,34.26583333,-85.20133333
Georgia,130304,2,2,45,970,1,4,2015,156,33.56882778,-85.04828611
Georgia,130305,1,1,57,920,1,4,2015,142,34.23832222,-84.49933889
Georgia,130306,4,7,97,0,1,4,2015,9,33.72517778,-84.90348056
Georgia,130307,1,1,121,280,1,4,2015,2,33.76641389,-84.41471944
Georgia,130308,1,1,135,0,1,4,2015,5,34.14248611,-84.00964167
Georgia,130309,2,4,157,1300,1,4,2015,145,34.21335833,-83.44173056
Georgia,130310,2,3,177,0,1,4,2015,105,31.87152222,-84.07036944
Georgia,130311,2,6,189,0,1,4,2015,54,33.51012778,-82.51428889
Georgia,130312,1,1,277,0,1,4,2015,4,31.47213056,-83.55228889
Georgia,130313,3,4,89,0,2,4,2015,10,33.66036389,-84.19147778
Georgia,130314,2,5,151,0,2,4,2015,156,33.39583333,-84.24615278
Georgia,130315,2,3,235,0,2,4,2015,176,32.29823889,-83.40391111
Georgia,130316,1,1,253,0,2,4,2015,6,31.05642222,-84.86743056
Georgia,130317,1,1,15,0,3,4,2015,0,34.23383056,-84.83616111
Georgia,130318,2,2,145,0,3,4,2015,57,32.77399444,-85.08113056
Georgia,130319,1,1,147,0,3,4,2015,10,34.38464722,-82.98858889
Georgia,130320,1,1,221,0,3,4,2015,31,33.92553056,-83.19405
Georgia,130321,1,1,71,4000,4,4,2015,25,31.25813889,-83.68741111
Georgia,130322,1,1,89,0,4,4,2015,65,33.68796111,-84.25395
Georgia,130323,2,2,213,2040,4,4,2015,47,34.82633889,-84.76785278
Georgia,130324,2,2,313,0,4,4,2015,7,34.80589444,-84.95574722
Georgia,130325,2,7,137,0,5,4,2015,125,34.61421111,-83.44868889
Georgia,130326,1,1,223,1500,5,4,2015,0,33.919075,-84.82746944
Georgia,130327,2,4,67,0,6,4,2015,13,33.89469167,-84.55236111
Georgia,130328,1,12,157,0,6,4,2015,193,34.22942778,-83.50073889
Georgia,130329,1,2,15,0,7,4,2015,207,34.29411111,-84.82258889
Georgia,130330,2,2,69,0,7,4,2015,222,31.64251389,-82.73363889
Georgia,130331,1,1,93,0,7,4,2015,105,32.20765,-83.89875
Georgia,130332,2,2,115,4760,7,4,2015,214,34.22060278,-85.14435556
Georgia,130333,2,2,85,0,8,4,2015,0,34.41828611,-84.25363056
Georgia,130334,1,4,127,0,8,4,2015,64,31.19886944,-81.5374
Georgia,130335,2,2,139,0,8,4,2015,70,34.2021,-83.81658889
Georgia,130336,1,1,217,0,8,4,2015,12,33.72643056,-83.898575
Georgia,130337,1,4,303,0,8,4,2015,273,32.964225,-82.95303056
Georgia,130338,1,1,57,6040,9,4,2015,144,34.08138056,-84.45286667
Georgia,130339,2,2,121,1250,9,4,2015,620,33.61954444,-84.463725
Georgia,130340,2,2,157,0,9,4,2015,90,34.13617222,-83.67248056
Georgia,130341,1,1,215,1280,9,4,2015,99999,32.45521944,-84.9532
Georgia,130342,3,4,59,270,10,4,2015,57,33.98747222,-83.42167222
Georgia,130343,1,1,71,0,10,4,2015,97,31.23096944,-83.88356944
Georgia,130344,1,1,33,0,11,4,2015,27,32.95618056,-82.0617
Georgia,130345,1,2,121,280,11,4,2015,2,33.74974444,-84.39393333
Georgia,130346,1,1,225,0,11,4,2015,54,32.61056944,-83.74251944
Georgia,130347,2,2,309,0,11,4,2015,150,32.13266111,-82.656075
Georgia,130348,1,1,11,0,12,4,2015,61,34.37455,-83.40211389
Georgia,130349,3,6,121,280,12,4,2015,2,33.68777222,-84.34909722
Georgia,130350,1,1,89,0,12,4,2015,29,33.6745,-84.33073056
Georgia,130351,1,1,151,0,12,4,2015,20,33.57358611,-84.19225278
Georgia,130352,1,2,185,0,12,4,2015,59,30.92266111,-83.08065
Georgia,130353,1,1,211,0,12,4,2015,228,33.53886111,-83.31195
Georgia,130354,1,2,213,0,12,4,2015,123,34.87756944,-84.75096944
Georgia,130355,2,2,35,0,13,4,2015,127,33.32611389,-84.00418889
Georgia,130356,1,1,75,40,13,4,2015,73,31.12935556,-83.43666944
Georgia,130357,2,3,121,280,7,1,2015,25,33.67438333,-84.40847222
Georgia,130358,3,3,67,0,12,1,2015,20,33.89924722,-84.59746389
Georgia,130359,1,2,67,3440,28,1,2015,2,33.96643056,-84.55007222
Georgia,130360,1,2,121,0,3,3,2015,117,33.61853333,-84.48843889
Georgia,130361,1,1,89,1610,4,3,2015,61,33.70879722,-84.21815
Georgia,130362,2,2,71,3800,17,3,2015,0,31.17578889,-83.78640556
Georgia,130363,1,1,157,0,17,3,2015,179,34.22558056,-83.50913611
Georgia,130364,1,1,255,2510,18,3,2015,25,33.22482222,-84.288575
Georgia,130365,1,1,121,280,13,4,2015,92,33.77781667,-84.39076944
Georgia,130366,1,1,51,2290,15,4,2015,8,32.11465556,-81.17098611
Georgia,130367,1,2,67,0,15,4,2015,17,33.81211667,-84.57209722
Georgia,130368,1,2,83,0,15,4,2015,50,34.88763333,-85.46231389
Georgia,130369,2,3,97,1770,15,4,2015,86,33.72790278,-84.76393611
Georgia,130370,2,2,175,0,15,4,2015,222,32.61002222,-82.98364444
Georgia,130371,2,2,223,0,15,4,2015,39,33.91905833,-84.92938056
Georgia,130372,1,1,169,0,16,4,2015,121,32.98531667,-83.40958056
Georgia,130373,1,3,245,310,16,4,2015,0,33.474025,-82.12804722
Georgia,130374,1,3,13,5980,17,4,2015,26,34.01789722,-83.70856944
Georgia,130375,1,2,31,5204,17,4,2015,23,32.21230556,-81.61959444
Georgia,130376,3,3,121,280,18,4,2015,94,33.77185,-84.49564444
Georgia,130377,1,1,165,0,18,4,2015,100,32.79278333,-81.95333056
Georgia,130378,2,2,99,0,19,4,2015,21,31.38935,-84.95530833
Georgia,130379,2,2,121,4790,19,4,2015,21,34.02745556,-84.38918333
Georgia,130380,1,4,257,5530,19,4,2015,17,34.5064,-83.35174444
Georgia,130381,2,2,13,0,20,4,2015,7,33.96775278,-83.81926667
Georgia,130382,1,2,57,6040,20,4,2015,44,34.08858056,-84.59703056
Georgia,130383,1,1,245,310,20,4,2015,11,33.27216389,-82.01258056
Georgia,130384,1,4,255,2510,21,4,2015,7,33.32204444,-84.27754167
Georgia,130385,7,12,29,0,22,4,2015,33,32.19536111,-81.47898333
Georgia,130386,1,6,129,0,22,4,2015,12,34.539375,-84.93736667
Georgia,130387,1,1,179,0,22,4,2015,19,31.83558611,-81.37803333
Georgia,130388,2,2,215,1280,22,4,2015,99999,32.52253611,-84.90178611
Georgia,130389,3,5,59,270,23,4,2015,56,33.98613611,-83.42015556
Georgia,130390,2,3,67,0,23,4,2015,5,33.89492778,-84.56623889
Georgia,130391,1,1,223,0,23,4,2015,79,33.861575,-84.91180833
Georgia,130392,2,2,95,0,24,4,2015,49,31.56136389,-84.17638889
Georgia,130393,1,1,255,2510,24,4,2015,1,33.2664,-84.27395556
Georgia,130394,1,2,1,9997,25,4,2015,32,31.830325,-82.38028056
Georgia,130395,1,1,15,0,25,4,2015,177,34.40128056,-84.91930833
Georgia,130396,2,4,89,1610,25,4,2015,27,33.78046944,-84.307875
Georgia,130397,2,2,135,800,25,4,2015,94,34.05299167,-83.99453333
Georgia,130398,2,3,139,2285,25,4,2015,18,34.15413611,-83.95565
Georgia,130399,2,3,229,0,25,4,2015,18,31.24917222,-82.20970556
Georgia,130400,1,1,51,4910,26,4,2015,3,32.05581111,-81.07320278
Georgia,130401,3,4,59,270,26,4,2015,23,33.97798889,-83.37824722
Georgia,130402,3,4,89,1610,26,4,2015,84,33.79004444,-84.23052222
Georgia,130403,1,1,97,1770,26,4,2015,2,33.73013611,-84.73603056
Georgia,130404,1,1,121,4790,26,4,2015,69,34.01050833,-84.32030556
Georgia,130405,2,2,135,3100,26,4,2015,178,33.93988056,-83.98176389
Georgia,130406,1,1,193,0,26,4,2015,34,32.33178611,-84.14273333
Georgia,130407,1,1,317,0,26,4,2015,240,33.86023611,-82.659875
Georgia,130408,1,1,121,280,27,4,2015,240,33.69058611,-84.51138333
Georgia,130409,2,2,135,5300,27,4,2015,9,34.02316944,-84.05203611
Georgia,130410,2,2,133,0,28,4,2015,14,33.68380833,-83.31701944
Georgia,130411,2,5,135,1810,28,4,2015,99999,33.95474167,-84.11737778
Georgia,130412,1,2,247,1320,28,4,2015,2,33.70983333,-83.97937778
Georgia,130413,1,1,321,0,28,4,2015,135,31.52184444,-83.83586667
Georgia,130414,1,2,121,9997,29,4,2015,15,34.17166389,-84.31529722
Georgia,130415,1,1,263,0,29,4,2015,28,32.59213056,-84.49739167
Georgia,130416,1,3,89,0,30,4,2015,9,33.652775,-84.18738333
Georgia,130417,1,1,211,0,30,4,2015,176,33.64157778,-83.49298333
Georgia,130418,2,1,305,0,24,3,2015,5,31.61785,-81.89553333
Georgia,130419,2,7,15,2010,30,1,2015,64,34.11910278,-84.73985
Georgia,130420,1,2,151,3360,23,3,2015,0,33.50151944,-84.17764722
Georgia,130421,2,2,139,0,23,4,2015,129,34.332225,-83.80896111
Georgia,130422,1,1,121,280,1,5,2015,32,33.73581111,-84.34928611
Georgia,130423,2,3,89,0,1,5,2015,86,33.71152778,-84.21740278
Georgia,130424,1,1,159,0,1,5,2015,173,33.35685,-83.74933056
Georgia,130425,1,2,35,0,2,5,2015,24,33.26686389,-84.04194444
Georgia,130426,1,2,69,0,2,5,2015,168,31.49454722,-82.88333056
Georgia,130427,2,2,85,0,2,5,2015,118,34.48741667,-84.17151944
Georgia,130428,2,4,223,1500,2,5,2015,93,33.91170278,-84.84075
Georgia,130430,1,1,59,270,3,5,2015,11,33.95319167,-83.44399722
Georgia,130431,1,1,95,90,3,5,2015,100,31.57216389,-84.05831111
Georgia,130432,2,4,117,0,3,5,2015,3,34.25556389,-84.03123611
Georgia,130433,1,4,143,0,3,5,2015,13,33.70029167,-85.32710556
Georgia,130434,2,1,245,310,3,5,2015,62,33.37036667,-82.01915278
Georgia,130435,1,1,121,280,4,5,2015,224,33.72228333,-84.42298889
Georgia,130436,1,1,135,0,4,5,2015,104,33.96754167,-84.01919444
Georgia,130437,1,1,157,0,4,5,2015,10,34.13914722,-83.79341389
Georgia,130439,2,2,13,0,5,5,2015,48,33.94598889,-83.75406944
Georgia,130440,2,3,129,0,5,5,2015,37,34.46495,-84.69905556
Georgia,130441,1,1,47,4680,6,5,2015,65,34.91219167,-85.13605833
Georgia,130442,1,1,313,0,6,5,2015,42,34.62693889,-84.95193333
Georgia,130443,1,2,51,4910,7,5,2015,49,32.06675,-81.13691944
